Name of restaurant,City,Country code,Day of week,Start time hour,Start time minute,End time hour,End time minute
Sitar Indian Restaurant,Birmingham,US,2,11,00,14,14
Sitar Indian Restaurant,Birmingham,US,2,17,00,21,21
Sitar Indian Restaurant,Birmingham,US,3,11,00,14,14
Sitar Indian Restaurant,Birmingham,US,3,17,00,21,21
Sitar Indian Restaurant,Birmingham,US,4,11,00,14,14
Sitar Indian Restaurant,Birmingham,US,4,17,00,21,21
Sitar Indian Restaurant,Birmingham,US,5,11,00,14,14
Sitar Indian Restaurant,Birmingham,US,5,17,00,21,21
Sitar Indian Restaurant,Birmingham,US,6,11,00,14,14
Sitar Indian Restaurant,Birmingham,US,6,17,00,21,21
Sitka & Spruce,Seattle,US,0,11,30,14,14
Sitka & Spruce,Seattle,US,0,17,00,21,21
Sitka & Spruce,Seattle,US,1,11,30,14,14
Sitka & Spruce,Seattle,US,1,17,00,22,22
Sitka & Spruce,Seattle,US,2,11,30,14,14
Sitka & Spruce,Seattle,US,2,17,00,22,22
Sitka & Spruce,Seattle,US,3,11,30,14,14
Sitka & Spruce,Seattle,US,3,17,00,22,22
Sitka & Spruce,Seattle,US,4,11,30,14,14
Sitka & Spruce,Seattle,US,4,17,00,23,23
Sitka & Spruce,Seattle,US,5,10,00,14,14
Sitka & Spruce,Seattle,US,5,17,00,23,23
Sitka & Spruce,Seattle,US,6,10,00,14,14
Sitka & Spruce,Seattle,US,6,17,00,21,21
Sixth Gear - Cask & Kitchen,Boston,US,0,17,00,01,01
Sixth Gear - Cask & Kitchen,Boston,US,2,17,00,01,01
Sixth Gear - Cask & Kitchen,Boston,US,3,17,00,01,01
Sixth Gear - Cask & Kitchen,Boston,US,4,17,00,01,01
Sixth Gear - Cask & Kitchen,Boston,US,5,15,00,01,01
Sixth Gear - Cask & Kitchen,Boston,US,6,11,00,01,01
SJ Crawfish,San Jose,US,0,11,00,22,22
SJ Crawfish,San Jose,US,1,11,00,22,22
SJ Crawfish,San Jose,US,2,11,00,22,22
SJ Crawfish,San Jose,US,3,11,00,22,22
SJ Crawfish,San Jose,US,4,11,00,22,22
SJ Crawfish,San Jose,US,5,11,00,22,22
SJ Crawfish,San Jose,US,6,11,00,22,22
SJ Omogari Korean Restaurant,San Jose,US,0,11,30,15,15
SJ Omogari Korean Restaurant,San Jose,US,0,17,00,21,21
SJ Omogari Korean Restaurant,San Jose,US,1,11,30,15,15
SJ Omogari Korean Restaurant,San Jose,US,1,17,00,21,21
SJ Omogari Korean Restaurant,San Jose,US,2,11,30,15,15
SJ Omogari Korean Restaurant,San Jose,US,2,17,00,21,21
SJ Omogari Korean Restaurant,San Jose,US,3,11,30,15,15
SJ Omogari Korean Restaurant,San Jose,US,3,17,00,21,21
SJ Omogari Korean Restaurant,San Jose,US,4,11,30,15,15
SJ Omogari Korean Restaurant,San Jose,US,4,17,00,21,21
SJ Omogari Korean Restaurant,San Jose,US,5,11,30,21,21
SK Seafood Restaurant,Las Vegas,US,0,17,00,03,03
SK Seafood Restaurant,Las Vegas,US,1,17,00,03,03
SK Seafood Restaurant,Las Vegas,US,2,17,00,03,03
SK Seafood Restaurant,Las Vegas,US,3,17,00,03,03
SK Seafood Restaurant,Las Vegas,US,4,17,00,03,03
SK Seafood Restaurant,Las Vegas,US,5,17,00,03,03
SK Seafood Restaurant,Las Vegas,US,6,17,00,03,03
Sketch,London,GB,0,08,00,02,02
Sketch,London,GB,1,08,00,02,02
Sketch,London,GB,2,08,00,02,02
Sketch,London,GB,3,08,00,02,02
Sketch,London,GB,4,08,00,02,02
Sketch,London,GB,5,10,00,02,02
Sketch,London,GB,6,10,00,00,00
Skillet Capitol Hill,Seattle,US,0,07,00,22,22
Skillet Capitol Hill,Seattle,US,1,07,00,22,22
Skillet Capitol Hill,Seattle,US,2,07,00,22,22
Skillet Capitol Hill,Seattle,US,3,07,00,22,22
Skillet Capitol Hill,Seattle,US,4,07,00,11,11
Skillet Capitol Hill,Seattle,US,5,07,00,11,11
Skillet Capitol Hill,Seattle,US,6,07,00,22,22
Skinny Rita's Cantina,Houston,US,0,16,00,22,22
Skinny Rita's Cantina,Houston,US,1,16,00,22,22
Skinny Rita's Cantina,Houston,US,2,16,00,22,22
Skinny Rita's Cantina,Houston,US,3,11,00,22,22
Skinny Rita's Cantina,Houston,US,4,11,00,23,23
Skinny Rita's Cantina,Houston,US,5,11,00,23,23
Skinny Rita's Cantina,Houston,US,6,11,00,22,22
Skinny Rita's Grille,Houston,US,0,11,00,22,22
Skinny Rita's Grille,Houston,US,1,11,00,22,22
Skinny Rita's Grille,Houston,US,2,11,00,22,22
Skinny Rita's Grille,Houston,US,3,11,00,22,22
Skinny Rita's Grille,Houston,US,4,11,00,23,23
Skinny Rita's Grille,Houston,US,5,11,00,23,23
Skinny Rita's Grille,Houston,US,6,09,00,21,21
SkinnyFATS,Las Vegas,US,0,09,00,21,21
SkinnyFATS,Las Vegas,US,1,09,00,21,21
SkinnyFATS,Las Vegas,US,2,09,00,21,21
SkinnyFATS,Las Vegas,US,3,09,00,21,21
SkinnyFATS,Las Vegas,US,4,09,00,21,21
SkinnyFATS,Las Vegas,US,5,09,00,21,21
SkinnyFATS,Las Vegas,US,6,09,00,21,21
Skol Casbar & Grille,Houston,US,0,11,00,20,20
Skol Casbar & Grille,Houston,US,1,11,00,20,20
Skol Casbar & Grille,Houston,US,2,11,00,20,20
Skol Casbar & Grille,Houston,US,3,11,00,02,02
Skol Casbar & Grille,Houston,US,4,11,00,04,04
Skol Casbar & Grille,Houston,US,5,20,00,04,04
Skool,San Francisco,US,0,11,30,21,21
Skool,San Francisco,US,1,11,30,22,22
Skool,San Francisco,US,2,11,30,22,22
Skool,San Francisco,US,3,11,30,22,22
Skool,San Francisco,US,4,11,30,22,22
Skool,San Francisco,US,5,11,30,22,22
Skool,San Francisco,US,6,11,30,22,22
Slash Run,Washington,US,0,17,00,01,01
Slash Run,Washington,US,1,17,00,01,01
Slash Run,Washington,US,2,17,00,01,01
Slash Run,Washington,US,3,17,00,02,02
Slash Run,Washington,US,4,17,00,02,02
Slash Run,Washington,US,5,11,00,02,02
Slash Run,Washington,US,6,11,00,21,21
Slate Bar & Grill,Boston,US,0,11,00,22,22
Slate Bar & Grill,Boston,US,1,11,00,22,22
Slate Bar & Grill,Boston,US,2,11,00,22,22
Slate Bar & Grill,Boston,US,3,11,00,22,22
Slate Bar & Grill,Boston,US,4,11,00,22,22
Slate Bar & Grill,Boston,US,5,17,00,22,22
Sleepy' Po-Boys,Houston,US,0,11,00,02,02
Sleepy' Po-Boys,Houston,US,1,11,00,00,00
Sleepy' Po-Boys,Houston,US,2,11,00,00,00
Sleepy' Po-Boys,Houston,US,3,11,00,00,00
Sleepy' Po-Boys,Houston,US,4,11,00,02,02
Sleepy' Po-Boys,Houston,US,5,11,00,02,02
Sleepy' Po-Boys,Houston,US,6,11,00,20,20
Slice,Birmingham,US,0,11,00,22,22
Slice,Birmingham,US,1,11,00,22,22
Slice,Birmingham,US,2,11,00,22,22
Slice,Birmingham,US,3,11,00,23,23
Slice,Birmingham,US,4,11,00,00,00
Slice,Birmingham,US,5,11,00,00,00
Slice,Birmingham,US,6,11,00,22,22
Slices,Detroit,US,0,11,00,00,00
Slices,Detroit,US,1,11,00,00,00
Slices,Detroit,US,2,11,00,00,00
Slices,Detroit,US,3,11,00,00,00
Slices,Detroit,US,4,11,00,00,00
Slices,Detroit,US,5,11,00,00,00
Slices,Detroit,US,6,12,00,23,23
Sliceworks,Denver,US,0,10,30,23,23
Sliceworks,Denver,US,1,10,30,23,23
Sliceworks,Denver,US,2,10,30,23,23
Sliceworks,Denver,US,3,10,30,23,23
Sliceworks,Denver,US,4,10,30,02,02
Sliceworks,Denver,US,5,10,30,02,02
Sliceworks,Denver,US,6,10,30,23,23
Sliders Burgers,San Jose,US,0,11,00,21,21
Sliders Burgers,San Jose,US,1,11,00,21,21
Sliders Burgers,San Jose,US,2,11,00,21,21
Sliders Burgers,San Jose,US,3,11,00,21,21
Sliders Burgers,San Jose,US,4,11,00,21,21
Sliders Burgers,San Jose,US,5,11,00,21,21
Sliders Burgers,San Jose,US,6,11,00,20,20
Slim's Diner,Washington,US,0,07,00,02,02
Slim's Diner,Washington,US,1,07,00,02,02
Slim's Diner,Washington,US,2,07,00,02,02
Slim's Diner,Washington,US,3,07,00,02,02
Slim's Diner,Washington,US,4,07,00,02,02
Slim's Diner,Washington,US,5,07,00,02,02
Slim's Diner,Washington,US,6,07,00,02,02
Sloans,Glasgow,GB,0,11,30,00,00
Sloans,Glasgow,GB,1,11,30,00,00
Sloans,Glasgow,GB,2,11,30,00,00
Sloans,Glasgow,GB,3,11,30,00,00
Sloans,Glasgow,GB,4,11,30,01,01
Sloans,Glasgow,GB,5,11,30,01,01
Sloans,Glasgow,GB,6,11,30,00,00
Slows To Go,Detroit,US,0,11,00,21,21
Slows To Go,Detroit,US,1,11,00,21,21
Slows To Go,Detroit,US,2,11,00,21,21
Slows To Go,Detroit,US,3,11,00,21,21
Slows To Go,Detroit,US,4,11,00,22,22
Slows To Go,Detroit,US,5,11,00,22,22
Slows To Go,Detroit,US,6,11,00,21,21
Small Cheval,Chicago,US,0,11,00,00,00
Small Cheval,Chicago,US,1,11,00,00,00
Small Cheval,Chicago,US,2,11,00,00,00
Small Cheval,Chicago,US,3,11,00,00,00
Small Cheval,Chicago,US,4,11,00,00,00
Small Cheval,Chicago,US,5,11,00,00,00
Small Cheval,Chicago,US,6,11,00,22,22
Small Plates,Detroit,US,0,11,30,22,22
Small Plates,Detroit,US,1,11,30,22,22
Small Plates,Detroit,US,2,11,30,22,22
Small Plates,Detroit,US,3,11,30,22,22
Small Plates,Detroit,US,4,11,30,00,00
Small Plates,Detroit,US,5,12,00,00,00
Small Print,Perth,AU,0,06,30,16,16
Small Print,Perth,AU,1,06,30,16,16
Small Print,Perth,AU,2,06,30,16,16
Small Print,Perth,AU,3,06,30,16,16
Small Print,Perth,AU,4,06,30,16,16
Smallfry,Washington,US,0,12,00,21,21
Smallfry,Washington,US,1,12,00,21,21
Smallfry,Washington,US,2,12,00,21,21
Smallfry,Washington,US,3,12,00,21,21
Smallfry,Washington,US,4,12,00,21,21
Smallfry,Washington,US,5,12,00,21,21
Smalls. Smoke Shack & More,Chicago,US,1,11,00,21,21
Smalls. Smoke Shack & More,Chicago,US,2,11,00,21,21
Smalls. Smoke Shack & More,Chicago,US,3,11,00,21,21
Smalls. Smoke Shack & More,Chicago,US,4,11,00,21,21
Smalls. Smoke Shack & More,Chicago,US,5,11,00,21,21
Smashburger,Charlotte,US,0,10,00,22,22
Smashburger,Charlotte,US,1,10,00,22,22
Smashburger,Charlotte,US,2,10,00,22,22
Smashburger,Charlotte,US,3,10,00,22,22
Smashburger,Charlotte,US,4,10,00,22,22
Smashburger,Charlotte,US,5,10,00,22,22
Smashburger,Charlotte,US,6,10,00,22,22
Smashburger,Houston,US,0,10,00,22,22
Smashburger,Houston,US,1,10,00,22,22
Smashburger,Houston,US,2,10,00,22,22
Smashburger,Houston,US,3,10,00,22,22
Smashburger,Houston,US,4,10,00,22,22
Smashburger,Houston,US,5,10,00,22,22
Smashburger,Houston,US,6,10,00,22,22
Smashburger,San Jose,US,0,10,00,22,22
Smashburger,San Jose,US,1,10,00,22,22
Smashburger,San Jose,US,2,10,00,22,22
Smashburger,San Jose,US,3,10,00,22,22
Smashburger,San Jose,US,4,10,00,22,22
Smashburger,San Jose,US,5,10,00,22,22
Smashburger,San Jose,US,6,10,00,22,22
Smile Café,Glasgow,GB,0,08,00,17,17
Smile Café,Glasgow,GB,1,08,00,17,17
Smile Café,Glasgow,GB,2,08,00,17,17
Smile Café,Glasgow,GB,3,08,00,17,17
Smile Café,Glasgow,GB,4,08,00,17,17
Smile Café,Glasgow,GB,5,09,00,17,17
Smile Café,Glasgow,GB,6,10,00,17,17
Smith and Mills,New York,US,0,11,00,02,02
Smith and Mills,New York,US,1,11,00,02,02
Smith and Mills,New York,US,2,11,00,02,02
Smith and Mills,New York,US,3,11,00,03,03
Smith and Mills,New York,US,4,11,00,03,03
Smith and Mills,New York,US,5,11,00,03,03
Smith and Mills,New York,US,6,11,00,02,02
Smith & Wollensky,Boston,US,0,11,30,00,00
Smith & Wollensky,Boston,US,1,11,30,00,00
Smith & Wollensky,Boston,US,2,11,30,00,00
Smith & Wollensky,Boston,US,3,11,30,00,00
Smith & Wollensky,Boston,US,4,11,30,00,00
Smith & Wollensky,Boston,US,5,11,30,00,00
Smith & Wollensky,Boston,US,6,11,30,23,23
Smith Public Trust,Washington,US,0,12,00,23,23
Smith Public Trust,Washington,US,1,12,00,23,23
Smith Public Trust,Washington,US,2,12,00,23,23
Smith Public Trust,Washington,US,3,12,00,23,23
Smith Public Trust,Washington,US,4,12,00,01,01
Smith Public Trust,Washington,US,5,12,00,01,01
Smith Public Trust,Washington,US,6,09,00,22,22
Smith,Seattle,US,0,16,00,00,00
Smith,Seattle,US,1,16,00,00,00
Smith,Seattle,US,2,16,00,00,00
Smith,Seattle,US,3,16,00,00,00
Smith,Seattle,US,4,16,00,02,02
Smith,Seattle,US,5,09,00,02,02
Smith,Seattle,US,6,09,00,00,00
SmokeEaters,San Jose,US,0,11,00,00,00
SmokeEaters,San Jose,US,1,11,00,00,00
SmokeEaters,San Jose,US,2,11,00,00,00
SmokeEaters,San Jose,US,3,11,00,00,00
SmokeEaters,San Jose,US,4,11,00,00,00
SmokeEaters,San Jose,US,5,11,00,00,00
SmokeEaters,San Jose,US,6,11,00,00,00
Smokehouse,London,GB,0,16,00,23,23
Smokehouse,London,GB,1,16,00,23,23
Smokehouse,London,GB,2,16,00,23,23
Smokehouse,London,GB,3,16,00,23,23
Smokehouse,London,GB,4,16,00,23,23
Smokehouse,London,GB,5,11,00,00,00
Smokehouse,London,GB,6,12,00,22,22
Smokehouse Steak & Seafood Restaurant,Birmingham,US,0,06,00,14,14
Smokehouse Steak & Seafood Restaurant,Birmingham,US,1,06,00,14,14
Smokehouse Steak & Seafood Restaurant,Birmingham,US,2,06,00,14,14
Smokehouse Steak & Seafood Restaurant,Birmingham,US,3,06,00,14,14
Smokehouse Steak & Seafood Restaurant,Birmingham,US,4,06,00,14,14
Smoque BBQ,Chicago,US,1,11,00,21,21
Smoque BBQ,Chicago,US,2,11,00,21,21
Smoque BBQ,Chicago,US,3,11,00,21,21
Smoque BBQ,Chicago,US,4,11,00,22,22
Smoque BBQ,Chicago,US,5,11,00,22,22
Smoque BBQ,Chicago,US,6,11,00,21,21
Snag Stand,Canberra,AU,0,09,00,17,17
Snag Stand,Canberra,AU,1,09,00,17,17
Snag Stand,Canberra,AU,2,09,00,17,17
Snag Stand,Canberra,AU,3,09,00,17,17
Snag Stand,Canberra,AU,4,09,00,21,21
Snag Stand,Canberra,AU,5,09,00,17,17
Snag Stand,Canberra,AU,6,10,00,16,16
Snag Stand,Sydney,AU,0,09,30,18,18
Snag Stand,Sydney,AU,1,09,30,18,18
Snag Stand,Sydney,AU,2,09,30,18,18
Snag Stand,Sydney,AU,3,09,30,21,21
Snag Stand,Sydney,AU,4,09,30,21,21
Snag Stand,Sydney,AU,5,09,30,21,21
Snag Stand,Sydney,AU,6,09,30,18,18
Snaggletooth,Chicago,US,2,08,00,16,16
Snaggletooth,Chicago,US,3,08,00,16,16
Snaggletooth,Chicago,US,4,08,00,16,16
Snaggletooth,Chicago,US,5,08,00,16,16
Snaggletooth,Chicago,US,6,08,00,16,16
Snarf's,Chicago,US,0,11,00,20,20
Snarf's,Chicago,US,1,11,00,20,20
Snarf's,Chicago,US,2,11,00,20,20
Snarf's,Chicago,US,3,11,00,20,20
Snarf's,Chicago,US,4,11,00,22,22
Snarf's,Chicago,US,5,11,00,22,22
Snarf's,Chicago,US,6,11,00,20,20
Snooze An AM Eatery,Denver,US,0,06,30,14,14
Snooze An AM Eatery,Denver,US,1,06,30,14,14
Snooze An AM Eatery,Denver,US,2,06,30,14,14
Snooze An AM Eatery,Denver,US,3,06,30,14,14
Snooze An AM Eatery,Denver,US,4,06,30,14,14
Snooze An AM Eatery,Denver,US,5,06,30,14,14
Snooze An AM Eatery,Denver,US,6,06,30,14,14
So Gong Dong Tofu House,San Jose,US,0,11,00,14,14
So Gong Dong Tofu House,San Jose,US,0,17,00,22,22
So Gong Dong Tofu House,San Jose,US,1,11,00,14,14
So Gong Dong Tofu House,San Jose,US,1,17,00,22,22
So Gong Dong Tofu House,San Jose,US,2,11,00,14,14
So Gong Dong Tofu House,San Jose,US,2,17,00,22,22
So Gong Dong Tofu House,San Jose,US,3,11,00,14,14
So Gong Dong Tofu House,San Jose,US,3,17,00,22,22
So Gong Dong Tofu House,San Jose,US,4,11,00,14,14
So Gong Dong Tofu House,San Jose,US,4,17,00,22,22
So Gong Dong Tofu House,San Jose,US,5,11,00,14,14
So Gong Dong Tofu House,San Jose,US,5,17,00,22,22
Social Brew Cafe,Pyrmont,AU,0,07,00,17,17
Social Brew Cafe,Pyrmont,AU,1,07,00,17,17
Social Brew Cafe,Pyrmont,AU,2,07,00,17,17
Social Brew Cafe,Pyrmont,AU,3,07,00,17,17
Social Brew Cafe,Pyrmont,AU,4,07,00,17,17
Social Brew Cafe,Pyrmont,AU,5,07,00,17,17
Social Brew Cafe,Pyrmont,AU,6,07,00,17,17
Social Eating House,London,GB,0,12,00,14,14
Social Eating House,London,GB,0,18,00,22,22
Social Eating House,London,GB,1,12,00,14,14
Social Eating House,London,GB,1,18,00,22,22
Social Eating House,London,GB,2,12,00,14,14
Social Eating House,London,GB,2,18,00,22,22
Social Eating House,London,GB,3,12,00,14,14
Social Eating House,London,GB,3,18,00,22,22
Social Eating House,London,GB,4,12,00,14,14
Social Eating House,London,GB,4,18,00,22,22
Social Eating House,London,GB,5,12,00,14,14
Social Eating House,London,GB,5,18,00,22,22
Sociale Chicago,Chicago,US,0,11,30,22,22
Sociale Chicago,Chicago,US,1,11,30,22,22
Sociale Chicago,Chicago,US,2,11,30,22,22
Sociale Chicago,Chicago,US,3,11,30,22,22
Sociale Chicago,Chicago,US,4,11,00,00,00
Sociale Chicago,Chicago,US,5,10,00,00,00
Sociale Chicago,Chicago,US,6,10,00,21,21
SoCo,Brooklyn,US,1,12,00,15,15
SoCo,Brooklyn,US,1,17,00,22,22
SoCo,Brooklyn,US,2,12,00,15,15
SoCo,Brooklyn,US,2,17,00,22,22
SoCo,Brooklyn,US,3,12,00,15,15
SoCo,Brooklyn,US,3,17,00,22,22
SoCo,Brooklyn,US,4,12,00,15,15
SoCo,Brooklyn,US,4,17,00,01,01
SoCo,Brooklyn,US,5,12,00,15,15
SoCo,Brooklyn,US,5,18,00,01,01
SoCo,Brooklyn,US,6,12,00,15,15
SoCo,Brooklyn,US,6,18,00,22,22
Socorro's,Denver,US,0,11,00,20,20
Socorro's,Denver,US,1,11,00,20,20
Socorro's,Denver,US,2,11,00,20,20
Socorro's,Denver,US,3,11,00,20,20
Socorro's,Denver,US,4,11,00,21,21
Socorro's,Denver,US,5,11,00,21,21
Socorro's,Denver,US,6,12,00,19,19
SODO Deli,Seattle,US,0,11,00,22,22
SODO Deli,Seattle,US,1,11,00,22,22
SODO Deli,Seattle,US,2,11,00,22,22
SODO Deli,Seattle,US,3,11,00,22,22
SODO Deli,Seattle,US,4,11,00,22,22
SODO Deli,Seattle,US,5,12,00,21,21
SoFA Market,San Jose,US,0,08,00,22,22
SoFA Market,San Jose,US,1,08,00,22,22
SoFA Market,San Jose,US,2,08,00,22,22
SoFA Market,San Jose,US,3,08,00,00,00
SoFA Market,San Jose,US,4,08,00,00,00
SoFA Market,San Jose,US,5,09,00,00,00
SoFA Market,San Jose,US,6,09,00,22,22
Sofitel Wentworth Sydney Lounge,Sydney,AU,0,09,00,23,23
Sofitel Wentworth Sydney Lounge,Sydney,AU,1,09,00,23,23
Sofitel Wentworth Sydney Lounge,Sydney,AU,2,09,00,23,23
Sofitel Wentworth Sydney Lounge,Sydney,AU,3,09,00,23,23
Sofitel Wentworth Sydney Lounge,Sydney,AU,4,09,00,23,23
Sofitel Wentworth Sydney Lounge,Sydney,AU,5,11,00,23,23
Sofitel Wentworth Sydney Lounge,Sydney,AU,6,11,00,23,23
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,0,11,00,21,21
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,1,11,00,21,21
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,2,11,00,21,21
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,3,11,00,21,21
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,4,11,00,21,21
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,5,11,00,21,21
Sofrito Rico Authentic Puerto Rican Cuisine,Las Vegas,US,6,11,00,20,20
Soho Japanese Restaurant,Las Vegas,US,0,17,00,22,22
Soho Japanese Restaurant,Las Vegas,US,1,17,00,22,22
Soho Japanese Restaurant,Las Vegas,US,2,17,00,22,22
Soho Japanese Restaurant,Las Vegas,US,3,17,00,22,22
Soho Japanese Restaurant,Las Vegas,US,4,17,00,22,22
Soho Japanese Restaurant,Las Vegas,US,5,17,00,22,22
SoHo On Miller Street,Glasgow,GB,0,12,00,00,00
SoHo On Miller Street,Glasgow,GB,1,12,00,00,00
SoHo On Miller Street,Glasgow,GB,2,12,00,00,00
SoHo On Miller Street,Glasgow,GB,3,12,00,00,00
SoHo On Miller Street,Glasgow,GB,4,12,00,00,00
SoHo On Miller Street,Glasgow,GB,5,12,00,00,00
SoHo On Miller Street,Glasgow,GB,6,12,00,00,00
Soi-8 Thai On Griffith,Griffith,AU,0,17,30,22,22
Soi-8 Thai On Griffith,Griffith,AU,1,12,00,14,14
Soi-8 Thai On Griffith,Griffith,AU,1,17,30,22,22
Soi-8 Thai On Griffith,Griffith,AU,2,12,00,14,14
Soi-8 Thai On Griffith,Griffith,AU,2,17,30,22,22
Soi-8 Thai On Griffith,Griffith,AU,3,12,00,14,14
Soi-8 Thai On Griffith,Griffith,AU,3,17,30,22,22
Soi-8 Thai On Griffith,Griffith,AU,4,12,00,14,14
Soi-8 Thai On Griffith,Griffith,AU,4,17,30,22,22
Soi-8 Thai On Griffith,Griffith,AU,5,17,30,22,22
Soi Noodle Bar,Canberra,AU,0,11,00,22,22
Soi Noodle Bar,Canberra,AU,1,11,00,22,22
Soi Noodle Bar,Canberra,AU,2,11,00,22,22
Soi Noodle Bar,Canberra,AU,3,11,00,22,22
Soi Noodle Bar,Canberra,AU,4,11,00,22,22
Soi Noodle Bar,Canberra,AU,5,11,00,22,22
Soi Noodle Bar,Canberra,AU,6,11,00,22,22
SOI,Seattle,US,0,11,00,23,23
SOI,Seattle,US,1,11,00,23,23
SOI,Seattle,US,2,11,00,23,23
SOI,Seattle,US,3,11,00,23,23
SOI,Seattle,US,4,11,00,00,00
SOI,Seattle,US,5,11,00,00,00
SOI,Seattle,US,6,11,00,23,23
Solarino,Melbourne,AU,0,06,30,22,22
Solarino,Melbourne,AU,1,06,30,22,22
Solarino,Melbourne,AU,2,06,30,22,22
Solarino,Melbourne,AU,3,06,30,22,22
Solarino,Melbourne,AU,4,06,30,22,22
Solarino,Melbourne,AU,5,06,30,22,22
Solarino,Melbourne,AU,6,06,30,22,22
SoleLuna Restaurant,Sunnyside,US,0,08,00,22,22
SoleLuna Restaurant,Sunnyside,US,1,08,00,22,22
SoleLuna Restaurant,Sunnyside,US,2,08,00,22,22
SoleLuna Restaurant,Sunnyside,US,3,08,00,22,22
SoleLuna Restaurant,Sunnyside,US,4,08,00,23,23
SoleLuna Restaurant,Sunnyside,US,5,10,00,23,23
SoleLuna Restaurant,Sunnyside,US,6,11,00,22,22
Sols Sandwich Shop and Deli,Birmingham,US,0,07,00,16,16
Sols Sandwich Shop and Deli,Birmingham,US,1,07,00,16,16
Sols Sandwich Shop and Deli,Birmingham,US,2,07,00,16,16
Sols Sandwich Shop and Deli,Birmingham,US,3,07,00,16,16
Sols Sandwich Shop and Deli,Birmingham,US,4,07,00,16,16
Something Good Lunchbar Cafe,Perth,AU,0,06,00,15,15
Something Good Lunchbar Cafe,Perth,AU,1,06,00,15,15
Something Good Lunchbar Cafe,Perth,AU,2,06,00,15,15
Something Good Lunchbar Cafe,Perth,AU,3,06,00,15,15
Something Good Lunchbar Cafe,Perth,AU,4,06,00,15,15
Son Nam Restaurant,Houston,US,0,10,00,22,22
Son Nam Restaurant,Houston,US,1,10,00,22,22
Son Nam Restaurant,Houston,US,2,10,00,22,22
Son Nam Restaurant,Houston,US,3,10,00,22,22
Son Nam Restaurant,Houston,US,4,10,00,22,22
Son Nam Restaurant,Houston,US,5,10,00,22,22
Son Nam Restaurant,Houston,US,6,10,00,22,22
Song Lynn,Phoenix,US,0,10,30,21,21
Song Lynn,Phoenix,US,1,10,30,21,21
Song Lynn,Phoenix,US,3,10,30,21,21
Song Lynn,Phoenix,US,4,10,30,21,21
Song Lynn,Phoenix,US,5,10,30,21,21
Song Lynn,Phoenix,US,6,10,30,21,21
Song Phang Kong,Seattle,US,0,11,30,20,20
Song Phang Kong,Seattle,US,2,11,30,20,20
Song Phang Kong,Seattle,US,3,11,30,20,20
Song Phang Kong,Seattle,US,4,11,30,20,20
Song Phang Kong,Seattle,US,5,11,00,20,20
Song Phang Kong,Seattle,US,6,11,00,20,20
Songkran Thai Kitchen,Houston,US,0,11,00,22,22
Songkran Thai Kitchen,Houston,US,1,11,00,22,22
Songkran Thai Kitchen,Houston,US,2,11,00,22,22
Songkran Thai Kitchen,Houston,US,3,11,00,22,22
Songkran Thai Kitchen,Houston,US,4,11,00,23,23
Songkran Thai Kitchen,Houston,US,5,11,00,23,23
Songkran Thai Kitchen,Houston,US,6,11,00,20,20
Sonia's Kitchen,San Jose,US,0,11,00,17,17
Sonia's Kitchen,San Jose,US,1,11,00,17,17
Sonia's Kitchen,San Jose,US,2,11,00,17,17
Sonia's Kitchen,San Jose,US,3,11,00,17,17
Sonia's Kitchen,San Jose,US,4,11,00,17,17
Sonny's Hamburgers,Detroit,US,0,06,00,19,19
Sonny's Hamburgers,Detroit,US,1,06,00,19,19
Sonny's Hamburgers,Detroit,US,2,06,00,19,19
Sonny's Hamburgers,Detroit,US,3,06,00,19,19
Sonny's Hamburgers,Detroit,US,4,06,00,19,19
Sonny's Hamburgers,Detroit,US,5,07,00,19,19
Sonny's Hamburgers,Detroit,US,6,07,00,18,18
Sono Japanese Restaurant,Brisbane,AU,0,11,30,14,14
Sono Japanese Restaurant,Brisbane,AU,0,18,00,21,21
Sono Japanese Restaurant,Brisbane,AU,1,11,30,14,14
Sono Japanese Restaurant,Brisbane,AU,1,18,00,21,21
Sono Japanese Restaurant,Brisbane,AU,2,11,30,14,14
Sono Japanese Restaurant,Brisbane,AU,2,18,00,21,21
Sono Japanese Restaurant,Brisbane,AU,3,11,30,14,14
Sono Japanese Restaurant,Brisbane,AU,3,18,00,21,21
Sono Japanese Restaurant,Brisbane,AU,4,11,30,14,14
Sono Japanese Restaurant,Brisbane,AU,4,18,00,22,22
Sono Japanese Restaurant,Brisbane,AU,5,11,30,14,14
Sono Japanese Restaurant,Brisbane,AU,5,18,00,22,22
Sono Japanese Restaurant,Brisbane,AU,6,11,30,14,14
Sonora Taco Shop,Phoenix,US,0,10,00,22,22
Sonora Taco Shop,Phoenix,US,1,10,00,22,22
Sonora Taco Shop,Phoenix,US,2,10,00,22,22
Sonora Taco Shop,Phoenix,US,3,10,00,22,22
Sonora Taco Shop,Phoenix,US,4,10,00,22,22
Sonora Taco Shop,Phoenix,US,5,10,00,00,00
Sons of Thunder,New York,US,0,11,30,21,21
Sons of Thunder,New York,US,1,11,30,21,21
Sons of Thunder,New York,US,2,11,30,21,21
